data_name,data_link,data_source,data_source_link,data_description,dataset_date_sourced,data_file
"Africa Climate Data
Updated August 7, 2024 | Created August 7, 2024
OpenUp",https://open.africa/dataset/africa-climate-data,OpenUp,https://open.africa/organization/openup?sort=metadata_modified+desc,This dataset has no description,"Updated August 7, 2024 | Created August 7, 2024",https://open.africa/dataset/africa-climate-data
"Eastern Cape Budget Speech 2020-21
Updated May 26, 2021 | Created May 26, 2021
Vulekamali",https://open.africa/dataset/eastern-cape-budget-speech-2020-21,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 26, 2021 | Created May 26, 2021",https://open.africa/dataset/eastern-cape-budget-speech-2020-21
"Free State Budget Speech 2020-21
Updated May 26, 2021 | Created May 26, 2021
Vulekamali",https://open.africa/dataset/free-state-budget-speech-2020-21,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 26, 2021 | Created May 26, 2021",https://open.africa/dataset/free-state-budget-speech-2020-21
"Major Infrastructure Projects by national departments 2021-22
Updated May 26, 2021 | Created May 26, 2021
Vulekamali",https://open.africa/dataset/major-infrastructure-projects-by-national-departments-2021-22,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 26, 2021 | Created May 26, 2021",https://open.africa/dataset/major-infrastructure-projects-by-national-departments-2021-22
"Free State Adjusted Estimates of Provincial Revenue and Expenditure 2020-21
Updated May 26, 2021 | Created May 26, 2021
Vulekamali",https://open.africa/dataset/free-state-adjusted-estimates-of-provincial-revenue-and-expenditure-2020-21,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 26, 2021 | Created May 26, 2021",https://open.africa/dataset/free-state-adjusted-estimates-of-provincial-revenue-and-expenditure-2020-21
"Demographic Statistics Bulletin | Nigeria | 2017
Updated May 24, 2021 | Created May 24, 2021
Nigeria National Bureau of Statistics",https://open.africa/dataset/demographic-statistics-bulletin-nigeria-2017,Nigeria National Bureau of Statistics,https://open.africa/organization/nigeria-nbs?sort=metadata_modified+desc,"This Demographic Statistics Bulletin is the third in the series. The Bulletin focuses on selected demographic indicators namely population, fertility, mortality, reproductive...","Updated May 24, 2021 | Created May 24, 2021",https://open.africa/dataset/demographic-statistics-bulletin-nigeria-2017
"County Integrated Development Plans | Kenya | 2018 - 2022
Updated May 24, 2021 | Created May 24, 2021
The Council of Governors, Kenya",https://open.africa/dataset/county-integrated-development-plans-kenya-2018-2022,"The Council of Governors, Kenya",https://open.africa/organization/the-council-of-governors-kenya?sort=metadata_modified+desc,The County Integrated Development Plan (CIDP) in Kenya is one of the major types of county plans in Kenya. It is a five-year plan that counties prepare to guide their...,"Updated May 24, 2021 | Created May 24, 2021",https://open.africa/dataset/county-integrated-development-plans-kenya-2018-2022
"Kano Operational Ward Boundaries
Updated May 19, 2021 | Created May 19, 2021
GRID 3 Nigeria",https://open.africa/dataset/kano-operational-wardboundaries,GRID 3 Nigeria,https://open.africa/organization/grid-3-nigeria?sort=metadata_modified+desc,"Administrative Boundaries define the spatial extent level of legislative jurisdictions and regulatory, electoral statistical and maritime geographic areas","Updated May 19, 2021 | Created May 19, 2021",https://open.africa/dataset/kano-operational-wardboundaries
"MoreMilkiT Baseline Household Survey in Tanzania
Updated May 19, 2021 | Created August 20, 2019
ILRI",https://open.africa/dataset/moremilkit-hh-tz,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,The MoreMilkiT project aims to achieve inclusive growth and reduced poverty and vulnerability among people with dairy- dependent livelihoods in selected rural areas in Tanzania....,"Updated May 19, 2021 | Created August 20, 2019",https://open.africa/dataset/moremilkit-hh-tz
"Kenya Smallholder dairy project - Characterization survey
Updated May 19, 2021 | Created August 20, 2019
ILRI",https://open.africa/dataset/kenya-smallholder-dairy-project-characterization-survey,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"Household and market level surveys were carried out to characterize the dairy sub-sector in Kenya. The data collected were used to identify constraints, test hypotheses and...","Updated May 19, 2021 | Created August 20, 2019",https://open.africa/dataset/kenya-smallholder-dairy-project-characterization-survey
"MoreMilkIT - Uncertainty in milk production study
Updated May 19, 2021 | Created December 10, 2019
ILRI",https://open.africa/dataset/moremilkit-uncertainty-in-milk-production-study,ILRI,https://open.africa/organization/ilri?sort=metadata_modified+desc,"The data for the study was collected in August 2016 at one of the MoreMilkIT project sites, Lushoto district, located in the north of the Tanga region in the eastern milk shed....","Updated May 19, 2021 | Created December 10, 2019",https://open.africa/dataset/moremilkit-uncertainty-in-milk-production-study
"North West Budget Speech 2021-22
Updated May 19, 2021 | Created May 19, 2021
Vulekamali",https://open.africa/dataset/north-west-budget-speech-2021-22,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 19, 2021 | Created May 19, 2021",https://open.africa/dataset/north-west-budget-speech-2021-22
"Gauteng Estimates of Provincial Revenue and Expenditure 2021-22
Updated May 19, 2021 | Created May 19, 2021
Vulekamali",https://open.africa/dataset/gauteng-estimates-of-provincial-revenue-and-expenditure-2021-22,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 19, 2021 | Created May 19, 2021",https://open.africa/dataset/gauteng-estimates-of-provincial-revenue-and-expenditure-2021-22
"Free State Budget Speech 2021-22
Updated May 19, 2021 | Created May 19, 2021
Vulekamali",https://open.africa/dataset/free-state-budget-speech-2021-22,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 19, 2021 | Created May 19, 2021",https://open.africa/dataset/free-state-budget-speech-2021-22
"North West Adjusted Estimates of Provincial Revenue and Expenditure 2020-21
Updated May 19, 2021 | Created May 19, 2021
Vulekamali",https://open.africa/dataset/north-west-adjusted-estimates-of-provincial-revenue-and-expenditure-2020-21,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 19, 2021 | Created May 19, 2021",https://open.africa/dataset/north-west-adjusted-estimates-of-provincial-revenue-and-expenditure-2020-21
"KwaZulu - Natal - Budget Speech -2021-22
Updated May 19, 2021 | Created May 19, 2021
Vulekamali",https://open.africa/dataset/kwazulu-natal-budget-speech-2021-22,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 19, 2021 | Created May 19, 2021",https://open.africa/dataset/kwazulu-natal-budget-speech-2021-22
"Limpopo Adjusted Estimates of Provincial Revenue and Expenditure 2020-21
Updated May 19, 2021 | Created May 19, 2021
Vulekamali",https://open.africa/dataset/limpopo-adjusted-estimates-of-provincial-revenue-and-expenditure-2020-21,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 19, 2021 | Created May 19, 2021",https://open.africa/dataset/limpopo-adjusted-estimates-of-provincial-revenue-and-expenditure-2020-21
"Eastern Cape Budget Speech 2021-22
Updated May 19, 2021 | Created May 19, 2021
Vulekamali",https://open.africa/dataset/eastern-cape-budget-speech-2021-22,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 19, 2021 | Created May 19, 2021",https://open.africa/dataset/eastern-cape-budget-speech-2021-22
"Kwazulu Natal Estimates of Provincial Revenue and Expenditure 2021-22
Updated May 19, 2021 | Created May 19, 2021
Vulekamali",https://open.africa/dataset/kwazulu-natal-estimates-of-provincial-revenue-and-expenditure-2021-22,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 19, 2021 | Created May 19, 2021",https://open.africa/dataset/kwazulu-natal-estimates-of-provincial-revenue-and-expenditure-2021-22
"Northern Cape Estimates of Provincial Revenue and Expenditure 2021-22
Updated May 19, 2021 | Created May 19, 2021
Vulekamali",https://open.africa/dataset/northern-cape-estimates-of-provincial-revenue-and-expenditure-2021-22,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 19, 2021 | Created May 19, 2021",https://open.africa/dataset/northern-cape-estimates-of-provincial-revenue-and-expenditure-2021-22
"Eastern Cape Adjusted Estimates of Provincial Revenue and Expenditure 2020-21
Updated May 19, 2021 | Created May 19, 2021
Vulekamali",https://open.africa/dataset/eastern-cape-adjusted-estimates-of-provincial-revenue-and-expenditure-2020-21,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 19, 2021 | Created May 19, 2021",https://open.africa/dataset/eastern-cape-adjusted-estimates-of-provincial-revenue-and-expenditure-2020-21
"Gauteng Budget Speech 2021-22
Updated May 19, 2021 | Created May 19, 2021
Vulekamali",https://open.africa/dataset/gauteng-budget-speech-2021-22,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 19, 2021 | Created May 19, 2021",https://open.africa/dataset/gauteng-budget-speech-2021-22
"North West Estimates of Provincial Revenue and Expenditure 2021-22
Updated May 19, 2021 | Created May 19, 2021
Vulekamali",https://open.africa/dataset/north-west-estimates-of-provincial-revenue-and-expenditure-2021-22,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 19, 2021 | Created May 19, 2021",https://open.africa/dataset/north-west-estimates-of-provincial-revenue-and-expenditure-2021-22
"Limpopo Estimates of Provincial Revenue and Expenditure 2021-22
Updated May 19, 2021 | Created May 19, 2021
Vulekamali",https://open.africa/dataset/limpopo-estimates-of-provincial-revenue-and-expenditure-2021-22,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 19, 2021 | Created May 19, 2021",https://open.africa/dataset/limpopo-estimates-of-provincial-revenue-and-expenditure-2021-22
"Mpumalanga Estimates of Provincial Revenue and Expenditure 2021-22
Updated May 19, 2021 | Created May 19, 2021
Vulekamali",https://open.africa/dataset/mpumalanga-estimates-of-provincial-revenue-and-expenditure-2021-22,Vulekamali,https://open.africa/organization/vulekamali?sort=metadata_modified+desc,This dataset has no description,"Updated May 19, 2021 | Created May 19, 2021",https://open.africa/dataset/mpumalanga-estimates-of-provincial-revenue-and-expenditure-2021-22
